"Trap","Year","Start.date","Start.month","End.date","End.month","Empty","o/u","FHL","Family","Genus","Art","Ref","Number","Stratum","TreeSp"
"37",2018,24,4,8,5,3,"u","29-.006-.0032.","Malachiidae","Malachius","bipustulatus","L., 1758",1,"Lower","Fraxinus"
"37",2018,5,6,19,6,6,"u","93-.078-.005-.","Curculionidae","Rhyncolus","punctatulus Boh., 1838",NA,1,"Lower","Fraxinus"
"37",2018,27,3,11,4,1,"u","23-.xxx-.xxx-.","Staphylinidae","Staphylinidae","spec.",NA,1,"Lower","Fraxinus"
"37",2018,11,4,24,4,2,"u","50-.008d.010-.","Nitidulidae","Brassicogethes","aeneus","F., 1775",2,"Lower","Fraxinus"
"37",2018,24,4,8,5,3,"u","01-.079-.012-.","Carabidae","Dromius","quadrimaculatus","L., 1758",1,"Lower","Fraxinus"
"37",2018,11,4,24,4,2,"o","93-.178-.001-.","Curculionidae","Stereonychus","fraxini","DeGeer, 1775",1,"Lower","Fraxinus"
"38",2018,8,5,29,5,4,"u","59-.003-.001-.","Mycetophagidae","Litargus","connexus","Geoffr., 1785",1,"Upper","Fraxinus"
"38",2018,8,5,29,5,4,"o","27-.002-.008-.","Cantharidae","Cantharis","pellucida F., 1792",NA,1,"Upper","Fraxinus"
"38",2018,8,5,29,5,4,"u","561.002-.001-.","Laemophloeidae","Placonotus","testaceus","F., 1787",1,"Upper","Fraxinus"
"38",2018,19,6,4,7,7,"o","88-.049-.002-.","Chrysomelidae","Phyllotreta","vittula","L. Redt., 1849",4,"Upper","Fraxinus"
"38",2018,19,6,4,7,7,"u","27-.005-.002-.","Cantharidae","Rhagonycha","fulva","Scop., 1763",1,"Upper","Fraxinus"
"38",2018,22,5,5,6,5,"o","62-.031-.002-.","Coccinellidae","Calvia","quatuordecimguttata","L., 1758",1,"Upper","Fraxinus"
"38",2018,19,6,4,7,7,"u","73-.004-.009-.","Scraptiidae","Anaspis","frontalis","L., 1758",1,"Upper","Fraxinus"
"38",2018,19,6,4,7,7,"u","62-.031-.001-.","Coccinellidae","Calvia","decemguttata","L., 1767",1,"Upper","Fraxinus"
"38",2018,8,5,29,5,4,"u","27-.002-.008-.","Cantharidae","Cantharis","pellucida F., 1792",NA,1,"Upper","Fraxinus"
"38",2018,8,5,29,5,4,"u","62-.023-.002-.","Coccinellidae","Adalia","decempunctata","L., 1758",2,"Upper","Fraxinus"
"38",2018,19,6,4,7,7,"u","61-.003-.002-.","Endomychidae","Symbiotes","gibberosus","Lucas, 1846",1,"Upper","Fraxinus"
"38",2018,22,5,5,6,5,"o","29-.014-.003-.","Malachiidae","Axinotarsus","marginalis","Lap., 1840",1,"Upper","Fraxinus"
"38",2018,4,7,17,7,8,"u","91-.0363.001-.","Curculionidae","Xyleborinus","saxesenii","Ratz., 1837",1,"Upper","Fraxinus"
"38",2018,24,4,8,5,3,"o","73-.004-.009-.","Scraptiidae","Anaspis","frontalis","L., 1758",4,"Upper","Fraxinus"
"38",2018,19,6,4,7,7,"u","68-.008-.002-.","Ptinidae","Oligomerus","brunneus","Olivier, 1790",1,"Upper","Fraxinus"
"38",2018,4,7,17,7,8,"u","93-.103-.001-.","Curculionidae","Lignyodes","enucleator","Panzer, 1798",3,"Upper","Fraxinus"
"38",2018,8,5,29,5,4,"u","65-.006-.028-.","Ciidae","Cis","festivus","Panzer, 1793",1,"Upper","Fraxinus"
"38",2018,8,5,29,5,4,"u","711.006-.002-.","Salpingidae","Salpingus","planirostris","F., 1787",1,"Upper","Fraxinus"
"38",2018,22,5,5,6,5,"o","87-.078-.0011.","Cerambycidae","Leiopus","linnei Wall.Ny.K., 2009",NA,1,"Upper","Fraxinus"
"38",2018,4,7,17,7,8,"o","62-.031-.001-.","Coccinellidae","Calvia","decemguttata","L., 1767",1,"Upper","Fraxinus"
"38",2018,8,5,29,5,4,"u","23-.xxx-.xxx-.","Staphylinidae","Aleocharinae","spec.",NA,3,"Upper","Fraxinus"
"38",2018,19,6,4,7,7,"u","23-.xxx-.xxx-.","Staphylinidae","Aleocharinae","spec.",NA,4,"Upper","Fraxinus"
"38",2018,19,6,4,7,7,"u","58-.0081.001-.","Latridiidae","Cortinicara","gibbosa","Herbst, 1793",1,"Upper","Fraxinus"
"38",2018,19,6,4,7,7,"u","60-.003-.001-.","Zopheridae","Pycnomerus","terebrans","Olivier, 1790",1,"Upper","Fraxinus"
"38",2018,19,6,4,7,7,"u","601.002-.004-.","Corylophidae","Arthrolips","nana","Muls.Rey, 1861",1,"Upper","Fraxinus"
"38",2018,8,5,29,5,4,"u","93-.110-.006-.","Curculionidae","Curculio","glandium Marsh., 1802",NA,1,"Upper","Fraxinus"
"38",2018,27,3,11,4,1,"u","91-.011-.003-.","Curculionidae","Hylesinus","varius","F., 1775",11,"Upper","Fraxinus"
"38",2018,8,5,29,5,4,"u","531.011-.001-.","Silvanidae","Uleiota","planatus","L., 1761",1,"Upper","Fraxinus"
"38",2018,29,8,11,9,12,"u","34-.0011.001-.","Elateridae","Brachygonus","megerlei","Lacord., 1835",1,"Upper","Fraxinus"
"38",2018,24,4,8,5,3,"o","91-.038-.002-.","Curculionidae","Trypodendron","signatum","F., 1792",1,"Upper","Fraxinus"
"38",2018,19,6,4,7,7,"u","88-.049-.002-.","Chrysomelidae","Phyllotreta","vittula","L. Redt., 1849",1,"Upper","Fraxinus"
"38",2018,19,6,4,7,7,"u","91-.011-.002-.","Curculionidae","Hylesinus","toranio","D'Anthoine, 1788",1,"Upper","Fraxinus"
"38",2018,8,5,29,5,4,"o","93-.103-.001-.","Curculionidae","Lignyodes","enucleator","Panzer, 1798",1,"Upper","Fraxinus"
"38",2018,19,6,4,7,7,"u","01-.079-.012-.","Carabidae","Dromius","quadrimaculatus","L., 1758",2,"Upper","Fraxinus"
"38",2018,19,6,4,7,7,"u","93-.103-.001-.","Curculionidae","Lignyodes","enucleator","Panzer, 1798",1,"Upper","Fraxinus"
"38",2018,8,5,29,5,4,"u","91-.011-.003-.","Curculionidae","Hylesinus","varius","F., 1775",3,"Upper","Fraxinus"
"38",2018,8,5,29,5,4,"u","91-.0363.001-.","Curculionidae","Xyleborinus","saxesenii","Ratz., 1837",7,"Upper","Fraxinus"
"38",2018,8,5,29,5,4,"u","93-.103-.001-.","Curculionidae","Lignyodes","enucleator","Panzer, 1798",2,"Upper","Fraxinus"
"38",2018,16,8,29,8,11,"o","62-.035-.001-.","Coccinellidae","Halyzia","sedecimguttata","L., 1758",1,"Upper","Fraxinus"
"38",2018,16,8,29,8,11,"o","93-.110-.006-.","Curculionidae","Curculio","glandium Marsh., 1802",NA,1,"Upper","Fraxinus"
"38",2018,29,8,11,9,12,"o","62-.028-.002-.","Coccinellidae","Harmonia","axyridis","Pallas, 1773",1,"Upper","Fraxinus"
"38",2018,11,4,24,4,2,"o","50-.008d.010-.","Nitidulidae","Brassicogethes","aeneus","F., 1775",1,"Upper","Fraxinus"
"38",2018,11,4,24,4,2,"o","58-.0081.001-.","Latridiidae","Cortinicara","gibbosa","Herbst, 1793",3,"Upper","Fraxinus"
"38",2018,11,4,24,4,2,"o","62-.005-.001-.","Coccinellidae","Coccidula","scutellata","Herbst, 1783",1,"Upper","Fraxinus"
"38",2018,11,4,24,4,2,"o","70-.007-.001-.","Oedemeridae","Ischnomera","sanguinicollis","F., 1787",1,"Upper","Fraxinus"
"38",2018,11,4,24,4,2,"o","70-.007-.0021.","Oedemeridae","Ischnomera","cyanea","F., 1792",1,"Upper","Fraxinus"
"38",2018,22,5,5,6,5,"o","87-.078-.0011.","Cerambycidae","Leiopus","linnei Wall.Ny.K., 2009",NA,3,"Upper","Fraxinus"
"38",2018,22,5,5,6,5,"o","93-.027-.026-.","Curculionidae","Polydrusus","mollis (Ström, 1768)",NA,1,"Upper","Fraxinus"
"38",2018,22,5,5,6,5,"o","93-.103-.001-.","Curculionidae","Lignyodes","enucleator","Panzer, 1798",23,"Upper","Fraxinus"
"38",2018,8,5,29,5,4,"u","29-.006-.0032.","Malachiidae","Malachius","bipustulatus","L., 1758",1,"Upper","Fraxinus"
"38",2018,8,5,29,5,4,"u","34-.041-.001-.","Elateridae","Athous","haemorrhoidalis","F., 1801",1,"Upper","Fraxinus"
"38",2018,8,5,29,5,4,"u","45-.008-.005-.","Dermestidae","Anthrenus","scrophulariae","L., 1758",1,"Upper","Fraxinus"
"38",2018,8,5,29,5,4,"u","492.002-.003-.","Cerylonidae","Cerylon","ferrugineum Steph., 1830",NA,1,"Upper","Fraxinus"
"38",2018,8,5,29,5,4,"u","50-.020-.002-.","Nitidulidae","Cryptarcha","undata","Olivier, 1790",2,"Upper","Fraxinus"
"38",2018,22,5,5,6,5,"u","55-.014-.046-.","Cryptophagidae","Atomaria","linearis Steph., 1830",NA,1,"Upper","Fraxinus"
"38",2018,22,5,5,6,5,"u","61-.003-.002-.","Endomychidae","Symbiotes","gibberosus","Lucas, 1846",1,"Upper","Fraxinus"
"38",2018,4,7,17,7,8,"o","88-.049-.002-.","Chrysomelidae","Phyllotreta","vittula","L. Redt., 1849",3,"Upper","Fraxinus"
"38",2018,4,7,17,7,8,"o","93-.103-.001-.","Curculionidae","Lignyodes","enucleator","Panzer, 1798",3,"Upper","Fraxinus"
"38",2018,19,6,4,7,7,"o","93-.103-.001-.","Curculionidae","Lignyodes","enucleator","Panzer, 1798",13,"Upper","Fraxinus"
"38",2018,19,6,4,7,7,"u","01-.079-.004-.","Carabidae","Dromius","agilis","F., 1787",1,"Upper","Fraxinus"
"38",2018,8,5,29,5,4,"u","73-.004-.010-.","Scraptiidae","Anaspis","maculata","Geoffr., 1785",1,"Upper","Fraxinus"
"38",2018,8,5,29,5,4,"u","87-.015-.001-.","Cerambycidae","Stenocorus","meridianus","L., 1758",1,"Upper","Fraxinus"
"38",2018,4,7,17,7,8,"u","62-.028-.002-.","Coccinellidae","Harmonia","axyridis","Pallas, 1773",1,"Upper","Fraxinus"
"38",2018,4,7,17,7,8,"u","62-.035-.001-.","Coccinellidae","Halyzia","sedecimguttata","L., 1758",4,"Upper","Fraxinus"
"38",2018,4,7,17,7,8,"u","65-.006-.028-.","Ciidae","Cis","festivus","Panzer, 1793",1,"Upper","Fraxinus"
"38",2018,4,7,17,7,8,"u","65-.006-.028-.","Ciidae","Cis","festivus","Panzer, 1793",2,"Upper","Fraxinus"
"38",2018,24,4,8,5,3,"o","70-.006-.001-.","Oedemeridae","Chrysanthia","viridissima","L., 1758",1,"Upper","Fraxinus"
"38",2018,11,9,26,9,13,"u","88-.017-.071-.","Chrysomelidae","Cryptocephalus","pusillus F., 1777",NA,1,"Upper","Fraxinus"
"38",2018,24,4,8,5,3,"u","69-.008-.017-.","Ptinidae","Ptinus","sexpunctatus Panzer, 1789",NA,1,"Upper","Fraxinus"
"38",2018,24,4,8,5,3,"u","87-.081-.0071.","Cerambycidae","Agapanthia","intermedia Ganglb., 1884",NA,1,"Upper","Fraxinus"
"38",2018,24,4,8,5,3,"o","93-.103-.001-.","Curculionidae","Lignyodes","enucleator","Panzer, 1798",7,"Upper","Fraxinus"
"38",2018,24,4,8,5,3,"u","01-.009-.008-.","Carabidae","Notiophilus","biguttatus","F., 1779",1,"Upper","Fraxinus"
"38",2018,24,4,8,5,3,"u","23-.xxx-.xxx-.","Staphylinidae","Aleocharinae","spec.",NA,1,"Upper","Fraxinus"
"38",2018,24,4,8,5,3,"u","23-.xxx-.xxx-.","Staphylinidae","Omaliinae","spec.",NA,1,"Upper","Fraxinus"
"38",2018,5,6,19,6,6,"o","87-.078-.0011.","Cerambycidae","Leiopus","linnei Wall.Ny.K., 2009",NA,1,"Upper","Fraxinus"
"38",2018,24,4,8,5,3,"u","34-.0011.001-.","Elateridae","Brachygonus","megerlei","Lacord., 1835",1,"Upper","Fraxinus"
"38",2018,24,4,8,5,3,"u","492.002-.003-.","Cerylonidae","Cerylon","ferrugineum Steph., 1830",NA,1,"Upper","Fraxinus"
"38",2018,24,4,8,5,3,"u","50-.009-.005-.","Nitidulidae","Epuraea","neglecta","Heer, 1841",1,"Upper","Fraxinus"
"38",2018,24,4,8,5,3,"u","58-.0081.001-.","Latridiidae","Cortinicara","gibbosa","Herbst, 1793",1,"Upper","Fraxinus"
"38",2018,24,4,8,5,3,"u","601.008-.003-.","Corylophidae","Orthoperus","atomus","Gyll., 1808",1,"Upper","Fraxinus"
"38",2018,24,4,8,5,3,"u","62-.028-.002-.","Coccinellidae","Harmonia","axyridis","Pallas, 1773",1,"Upper","Fraxinus"
"38",2018,1,8,16,8,10,"o","88-.049-.002-.","Chrysomelidae","Phyllotreta","vittula","L. Redt., 1849",2,"Upper","Fraxinus"
"38",2018,22,5,5,6,5,"u","60-.003-.001-.","Zopheridae","Pycnomerus","terebrans","Olivier, 1790",2,"Upper","Fraxinus"
"38",2018,24,4,8,5,3,"u","881.004-.001-.","Orsodacnidae","Orsodacne","cerasi","L., 1758",1,"Upper","Fraxinus"
"38",2018,24,4,8,5,3,"u","91-.036-.005-.","Curculionidae","Xyleborus","monographus","F., 1792",1,"Upper","Fraxinus"
"38",2018,24,4,8,5,3,"u","91-.0363.001-.","Curculionidae","Xyleborinus","saxesenii","Ratz., 1837",1,"Upper","Fraxinus"
"38",2018,11,4,24,4,2,"o","93-.044-.010-.","Curculionidae","Sitona","lineatus","L., 1758",1,"Upper","Fraxinus"
"38",2018,11,4,24,4,2,"o","93-.103-.001-.","Curculionidae","Lignyodes","enucleator","Panzer, 1798",5,"Upper","Fraxinus"
"38",2018,11,4,24,4,2,"u","34-.0011.001-.","Elateridae","Brachygonus","megerlei","Lacord., 1835",1,"Upper","Fraxinus"
"38",2018,22,5,5,6,5,"o","93-.178-.001-.","Curculionidae","Stereonychus","fraxini","DeGeer, 1775",1,"Upper","Fraxinus"
"38",2018,22,5,5,6,5,"u","23-.xxx-.xxx-.","Staphylinidae","Aleocharinae","spec.",NA,5,"Upper","Fraxinus"
"38",2018,22,5,5,6,5,"u","34-.010-.003-.","Elateridae","Agriotes","acuminatus","Steph., 1830",1,"Upper","Fraxinus"
"38",2018,22,5,5,6,5,"u","492.002-.003-.","Cerylonidae","Cerylon","ferrugineum Steph., 1830",NA,1,"Upper","Fraxinus"
"38",2018,22,5,5,6,5,"u","50-.008d.010-.","Nitidulidae","Brassicogethes","aeneus","F., 1775",2,"Upper","Fraxinus"
"38",2018,11,9,26,9,13,"u","58-.0081.001-.","Latridiidae","Cortinicara","gibbosa","Herbst, 1793",1,"Upper","Fraxinus"
"38",2018,16,8,29,8,11,"u","55-.008-.027-.","Cryptophagidae","Cryptophagus","quadridentatus","Mannerh., 1843",1,"Upper","Fraxinus"
"38",2018,22,5,5,6,5,"u","62-.031-.001-.","Coccinellidae","Calvia","decemguttata","L., 1767",1,"Upper","Fraxinus"
"38",2018,22,5,5,6,5,"u","68-.0011.001-.","Ptinidae","Ptinomorphus","imperialis","L., 1767",1,"Upper","Fraxinus"
"38",2018,4,7,17,7,8,"u","23-.xxx-.xxx-.","Staphylinidae","Aleocharinae","spec.",NA,1,"Upper","Fraxinus"
"38",2018,8,5,29,5,4,"u","73-.004-.009-.","Scraptiidae","Anaspis","frontalis","L., 1758",1,"Upper","Fraxinus"
"38",2018,4,7,17,7,8,"u","34-.038-.002-.","Elateridae","Stenagostus","rhombeus","Olivier, 1790",1,"Upper","Fraxinus"
"38",2018,4,7,17,7,8,"u","58-.0081.001-.","Latridiidae","Cortinicara","gibbosa","Herbst, 1793",1,"Upper","Fraxinus"
"38",2018,22,5,5,6,5,"u","91-.0363.001-.","Curculionidae","Xyleborinus","saxesenii","Ratz., 1837",1,"Upper","Fraxinus"
"38",2018,22,5,5,6,5,"u","93-.078-.005-.","Curculionidae","Rhyncolus","punctatulus Boh., 1838",NA,5,"Upper","Fraxinus"
"38",2018,22,5,5,6,5,"u","93-.110-.006-.","Curculionidae","Curculio","glandium Marsh., 1802",NA,1,"Upper","Fraxinus"
"38",2018,27,3,11,4,1,"u","88-.052-.001-.","Chrysomelidae","Altica","aenescens Weise, 1888",NA,1,"Upper","Fraxinus"
"38",2018,24,4,8,5,3,"o","27-.002-.008-.","Cantharidae","Cantharis","pellucida F., 1792",NA,1,"Upper","Fraxinus"
"38",2018,5,6,19,6,6,"u","23-.xxx-.xxx-.","Staphylinidae","Aleocharinae","spec.",NA,3,"Upper","Fraxinus"
"38",2018,1,8,16,8,10,"u","93-.110-.006-.","Curculionidae","Curculio","glandium Marsh., 1802",NA,2,"Upper","Fraxinus"
"38",2018,5,6,19,6,6,"u","50-.009-.007-.","Nitidulidae","Epuraea","pallescens","Steph., 1835",1,"Upper","Fraxinus"
"38",2018,29,8,11,9,12,"u","58-.0081.001-.","Latridiidae","Cortinicara","gibbosa","Herbst, 1793",1,"Upper","Fraxinus"
"38",2018,5,6,19,6,6,"u","62-.028-.002-.","Coccinellidae","Harmonia","axyridis","Pallas, 1773",1,"Upper","Fraxinus"
"38",2018,5,6,19,6,6,"u","68-.0122.001-.","Ptinidae","Hemicoelus","canaliculatus","C. Thoms., 1863",1,"Upper","Fraxinus"
"38",2018,24,4,8,5,3,"u","93-.103-.001-.","Curculionidae","Lignyodes","enucleator","Panzer, 1798",1,"Upper","Fraxinus"
"38",2018,24,4,8,5,3,"u","30-.005-.009-.","Dasytidae","Dasytes","aeratus Steph., 1830",NA,7,"Upper","Fraxinus"
"38",2018,5,6,19,6,6,"u","93-.103-.001-.","Curculionidae","Lignyodes","enucleator","Panzer, 1798",1,"Upper","Fraxinus"
"38",2018,11,4,24,4,2,"u","50-.008d.010-.","Nitidulidae","Brassicogethes","aeneus","F., 1775",1,"Upper","Fraxinus"
"38",2018,5,6,19,6,6,"o","93-.103-.001-.","Curculionidae","Lignyodes","enucleator","Panzer, 1798",22,"Upper","Fraxinus"
"38",2018,5,6,19,6,6,"o","93-.110-.002-.","Curculionidae","Curculio","venosus","Grav., 1807",1,"Upper","Fraxinus"
"38",2018,5,6,19,6,6,"u","01-.079-.012-.","Carabidae","Dromius","quadrimaculatus","L., 1758",1,"Upper","Fraxinus"
"38",2018,11,4,24,4,2,"u","91-.011-.003-.","Curculionidae","Hylesinus","varius","F., 1775",4,"Upper","Fraxinus"
"38",2018,1,8,16,8,10,"u","91-.011-.001-.","Curculionidae","Hylesinus","crenatus","F., 1787",1,"Upper","Fraxinus"
"38",2018,17,7,1,8,9,"u","61-.003-.002-.","Endomychidae","Symbiotes","gibberosus","Lucas, 1846",1,"Upper","Fraxinus"
"38",2018,5,6,19,6,6,"u","62-.023-.002-.","Coccinellidae","Adalia","decempunctata","L., 1758",1,"Upper","Fraxinus"
"38",2018,27,3,11,4,1,"o","93-.044-.010-.","Curculionidae","Sitona","lineatus","L., 1758",1,"Upper","Fraxinus"
"38",2018,22,5,5,6,5,"u","68-.012-.001-.","Ptinidae","Anobium","punctatum","DeGeer, 1774",1,"Upper","Fraxinus"
"38",2018,22,5,5,6,5,"u","91-.011-.003-.","Curculionidae","Hylesinus","varius","F., 1775",5,"Upper","Fraxinus"
"38",2018,5,6,19,6,6,"u","91-.011-.003-.","Curculionidae","Hylesinus","varius","F., 1775",1,"Upper","Fraxinus"
"38",2018,22,5,5,6,5,"u","91-.036-.005-.","Curculionidae","Xyleborus","monographus","F., 1792",1,"Upper","Fraxinus"
"38",2018,27,3,11,4,1,"u","50-.008d.010-.","Nitidulidae","Brassicogethes","aeneus","F., 1775",4,"Upper","Fraxinus"
"38",2018,11,4,24,4,2,"u","50-.009-.001-.","Nitidulidae","Epuraea","melanocephala","Marsh., 1802",1,"Upper","Fraxinus"
"38",2018,11,4,24,4,2,"u","58-.0081.001-.","Latridiidae","Cortinicara","gibbosa","Herbst, 1793",2,"Upper","Fraxinus"
"38",2018,11,4,24,4,2,"u","68-.0011.001-.","Ptinidae","Ptinomorphus","imperialis","L., 1767",1,"Upper","Fraxinus"
"38",2018,11,9,26,9,13,"u","91-.0363.001-.","Curculionidae","Xyleborinus","saxesenii","Ratz., 1837",5,"Upper","Fraxinus"
"38",2018,17,7,1,8,9,"u","23-.xxx-.xxx-.","Staphylinidae","Aleocharinae","spec.",NA,1,"Upper","Fraxinus"
"38",2018,17,7,1,8,9,"u","34-.038-.002-.","Elateridae","Stenagostus","rhombeus","Olivier, 1790",1,"Upper","Fraxinus"
"38",2018,27,3,11,4,1,"o","50-.008d.010-.","Nitidulidae","Brassicogethes","aeneus","F., 1775",1,"Upper","Fraxinus"
"38",2018,5,6,19,6,6,"u","50-.008d.010-.","Nitidulidae","Brassicogethes","aeneus","F., 1775",11,"Upper","Fraxinus"
"38",2018,1,8,16,8,10,"u","62-.031-.001-.","Coccinellidae","Calvia","decemguttata","L., 1767",1,"Upper","Fraxinus"
"38",2018,27,3,11,4,1,"u","23-.114-.007-.","Staphylinidae","Tachyporus","hypnorum","F., 1775",2,"Upper","Fraxinus"
"38",2018,27,3,11,4,1,"u","30-.002-.001-.","Dasytidae","Aplocnemus","impressus","Marsh., 1802",1,"Upper","Fraxinus"
"38",2018,1,8,16,8,10,"u","62-.028-.002-.","Coccinellidae","Harmonia","axyridis","Pallas, 1773",1,"Upper","Fraxinus"
"38",2018,17,7,1,8,9,"u","93-.110-.006-.","Curculionidae","Curculio","glandium Marsh., 1802",NA,3,"Upper","Fraxinus"
"38",2018,27,3,11,4,1,"u","55-.014-.028-.","Cryptophagidae","Atomaria","analis Er., 1846",NA,1,"Upper","Fraxinus"
"38",2018,27,3,11,4,1,"u","58-.0081.001-.","Latridiidae","Cortinicara","gibbosa","Herbst, 1793",2,"Upper","Fraxinus"
"38",2018,27,3,11,4,1,"u","62-.028-.002-.","Coccinellidae","Harmonia","axyridis","Pallas, 1773",1,"Upper","Fraxinus"
"38",2018,1,8,16,8,10,"o","93-.110-.006-.","Curculionidae","Curculio","glandium Marsh., 1802",NA,1,"Upper","Fraxinus"
"38",2018,1,8,16,8,10,"u","23-.xxx-.xxx-.","Staphylinidae","Aleocharinae","spec.",NA,3,"Upper","Fraxinus"
"38",2018,17,7,1,8,9,"u","62-.028-.002-.","Coccinellidae","Harmonia","axyridis","Pallas, 1773",1,"Upper","Fraxinus"
"38",2018,5,6,19,6,6,"u","34-.0011.001-.","Elateridae","Brachygonus","megerlei","Lacord., 1835",1,"Upper","Fraxinus"
"38",2018,17,7,1,8,9,"u","88-.0061.005-.","Chrysomelidae","Oulema","melanopus","L., 1758",1,"Upper","Fraxinus"
"38",2018,1,8,16,8,10,"u","88-.052-.007-.a","Chrysomelidae","Altica","oleracea oleracea","L., 1758",1,"Upper","Fraxinus"
"38",2018,17,7,1,8,9,"o","88-.049-.002-.","Chrysomelidae","Phyllotreta","vittula","L. Redt., 1849",6,"Upper","Fraxinus"
"38",2018,5,6,19,6,6,"u","91-.011-.002-.","Curculionidae","Hylesinus","toranio","D'Anthoine, 1788",2,"Upper","Fraxinus"
"38",2018,27,3,11,4,1,"u","23-.xxx-.xxx-.","Staphylinidae","Aleocharinae","spec.",NA,2,"Upper","Fraxinus"
"38",2018,1,8,16,8,10,"u","62-.035-.001-.","Coccinellidae","Halyzia","sedecimguttata","L., 1758",2,"Upper","Fraxinus"
"38",2018,17,7,1,8,9,"o","62-.031-.002-.","Coccinellidae","Calvia","quatuordecimguttata","L., 1758",1,"Upper","Fraxinus"
"38",2018,17,7,1,8,9,"u","62-.031-.002-.","Coccinellidae","Calvia","quatuordecimguttata","L., 1758",1,"Upper","Fraxinus"
"38",2018,1,8,16,8,10,"u","62-.031-.002-.","Coccinellidae","Calvia","quatuordecimguttata","L., 1758",1,"Upper","Fraxinus"
"38",2018,1,8,16,8,10,"o","89-.003-.004-.","Chrysomelidae","Bruchus","atomarius","L., 1761",1,"Upper","Fraxinus"
"38",2018,1,8,16,8,10,"u","61-.003-.002-.","Endomychidae","Symbiotes","gibberosus","Lucas, 1846",1,"Upper","Fraxinus"
"39",2018,4,7,17,7,8,"o","88-.049-.002-.","Chrysomelidae","Phyllotreta","vittula","L. Redt., 1849",2,"Understorey","Ground"
"39",2018,22,5,5,6,5,"u","28-.001-.001-.","Drilidae","Drilus","concolor Ahr., 1812",NA,2,"Understorey","Ground"
"39",2018,22,5,5,6,5,"u","23-.xxx-.xxx-.","Staphylinidae","Staphylinidae","spec.",NA,2,"Understorey","Ground"
"39",2018,22,5,5,6,5,"u","34-.033-.004-.","Elateridae","Denticollis","linearis","L., 1758",1,"Understorey","Ground"
"39",2018,22,5,5,6,5,"u","91-.0363.001-.","Curculionidae","Xyleborinus","saxesenii","Ratz., 1837",157,"Understorey","Ground"
"39",2018,22,5,5,6,5,"u","24-.006-.013-.","Staphylinidae","Euplectus","punctatus Muls.Rey, 1861",NA,1,"Understorey","Ground"
"39",2018,4,7,17,7,8,"u","321.001-.001-.","Trogossitidae","Nemozoma","elongatum","L., 1761",1,"Understorey","Ground"
"39",2018,4,7,17,7,8,"o","27-.005-.002-.","Cantharidae","Rhagonycha","fulva","Scop., 1763",1,"Understorey","Ground"
"39",2018,4,7,17,7,8,"u","52-.001-.009-.","Monotomidae","Rhizophagus","bipustulatus","F., 1792",1,"Understorey","Ground"
"39",2018,22,5,5,6,5,"o","91-.0363.001-.","Curculionidae","Xyleborinus","saxesenii","Ratz., 1837",3,"Understorey","Ground"
"39",2018,22,5,5,6,5,"u","23-.xxx-.xxx-.","Staphylinidae","Aleocharinae","spec.",NA,4,"Understorey","Ground"
"39",2018,22,5,5,6,5,"u","55-.014-.046-.","Cryptophagidae","Atomaria","linearis Steph., 1830",NA,1,"Understorey","Ground"
"39",2018,22,5,5,6,5,"u","91-.0362.001-.","Curculionidae","Anisandrus","dispar","F., 1792",8,"Understorey","Ground"
"39",2018,22,5,5,6,5,"o","88-.049-.002-.","Chrysomelidae","Phyllotreta","vittula","L. Redt., 1849",1,"Understorey","Ground"
"39",2018,22,5,5,6,5,"u","36-.0082.004-.","Eucnemidae","Microrhagus","lepidus Rosh., 1847",NA,1,"Understorey","Ground"
"39",2018,22,5,5,6,5,"u","492.002-.003-.","Cerylonidae","Cerylon","ferrugineum Steph., 1830",NA,1,"Understorey","Ground"
"39",2018,11,4,24,4,2,"o","62-.028-.002-.","Coccinellidae","Harmonia","axyridis","Pallas, 1773",2,"Understorey","Ground"
"39",2018,22,5,5,6,5,"u","58-.0081.001-.","Latridiidae","Cortinicara","gibbosa","Herbst, 1793",2,"Understorey","Ground"
"39",2018,11,4,24,4,2,"o","37-.002-.001-.","Throscidae","Aulonothroscus","brevicollis","Bonv., 1859",1,"Understorey","Ground"
"39",2018,22,5,5,6,5,"u","91-.038-.002-.","Curculionidae","Trypodendron","signatum","F., 1792",19,"Understorey","Ground"
"39",2018,22,5,5,6,5,"u","34-.041-.001-.","Elateridae","Athous","haemorrhoidalis","F., 1801",2,"Understorey","Ground"
"39",2018,4,7,17,7,8,"u","62-.025-.003-.","Coccinellidae","Coccinella","septempunctata L., 1758",NA,1,"Understorey","Ground"
"39",2018,22,5,5,6,5,"u","50-.008d.010-.","Nitidulidae","Brassicogethes","aeneus","F., 1775",1,"Understorey","Ground"
"39",2018,4,7,17,7,8,"u","59-.003-.001-.","Mycetophagidae","Litargus","connexus","Geoffr., 1785",5,"Understorey","Ground"
"39",2018,22,5,5,6,5,"u","21-.012-.002-.","Ptiliidae","Ptinella","limbata","Heer, 1841",2,"Understorey","Ground"
"39",2018,22,5,5,6,5,"u","10-.020-.002-.","Histeridae","Paromalus","parallelepipedus","Herbst, 1791",3,"Understorey","Ground"
